Iref,iL
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
5.999999999999999778e-01,5.239585838150428998e-01
